customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon,is_q1,is_q2,is_q3
C5158,,Male,90929.94,,P0097,-5,703.38,Cash,False,51.870717,-167.39532,True,False,False
C6313,,Other,31710.02,,P0084,5,494.36,Cash,True,20.009862,-50.506462,True,False,False
C1392,34.0,Male,77322.06,,P0073,-5,801.87,Crypto,True,3.256619,,True,False,False
C7200,32.0,Female,113303.47,2025-01-06,P0045,1,579.21,Cash,True,-62.571674,,True,False,False
C4143,57.0,Male,38190.48,,P0040,-5,802.92,Cash,True,,,True,False,False
C4193,47.0,Female,113421.57,2025-03-28,P0014,-5,283.97,Cash,False,48.174432,60.69039,True,False,False
C2555,51.0,Female,65562.0,2025-02-01,P0027,7,226.68,Crypto,True,-20.64252,,True,False,False
C2100,,Other,56499.24,,P0068,-5,301.99,Cash,True,-9.252204,,True,False,False
C5503,,Female,25173.13,2025-02-24,P0080,7,618.66,Cash,True,,,True,False,False
C7117,,Male,112064.23,2025-01-03,P0082,6,68.37,Cash,True,-17.445971,,True,False,False
C7251,,Other,96511.92,,P0032,2,238.93,Cash,True,,,True,False,False
C3199,,Other,116937.25,,P0099,7,28.86,Cash,True,,-55.694627,True,False,False
C2919,65.0,Other,119548.43,,P0038,6,287.19,Cash,True,,,True,False,False
C3273,,Female,78627.21,,P0066,6,381.17,Cash,True,,,True,False,False
C8451,68.0,Other,119876.85,,P0050,-5,302.38,Cash,True,,-154.766351,True,False,False
C8693,68.0,Male,108965.31,,P0052,2,850.28,Crypto,False,,-99.680775,True,False,False
C7041,23.0,Female,69898.8,,P0054,2,755.49,Card,False,,,True,False,False
C9334,,Female,30450.86,2025-02-05,P0005,-5,348.54,Online Wallet,True,,,True,False,False
C4116,61.0,Female,38860.02,2025-01-12,P0040,10,765.97,Cash,True,,,True,False,False
C6686,,Other,30290.51,,P0064,-5,554.14,Online Wallet,True,,,True,False,False
C6321,,Other,85922.01,,P0031,-5,234.19,Card,True,,,True,False,False
C4644,60.0,Other,69130.63,2025-01-24,P0085,8,739.91,Crypto,True,,142.419662,True,False,False
C5272,,Female,58057.01,2025-02-08,P0027,3,431.41,Cash,True,-8.9849,-21.311183,True,False,False
C9951,42.0,Female,60579.43,2025-02-27,P0089,2,572.18,Crypto,True,,50.380348,True,False,False
C5662,52.0,Female,98304.89,2025-01-10,P0046,7,220.06,Online Wallet,True,,-85.21734,True,False,False
C7323,42.0,Male,31514.71,,P0094,-5,669.2,Card,True,-28.939815,75.368171,True,False,False
C6016,49.0,Other,109594.7,2025-01-15,P0099,5,813.15,Online Wallet,False,,26.275243,True,False,False
C3974,,Other,106045.34,,P0057,-5,350.34,Card,False,23.339909,,True,False,False
C5554,19.0,Female,117220.56,,P0056,-5,347.46,Crypto,False,,-143.095855,True,False,False
C1172,38.0,Other,20441.89,2025-03-14,P0044,2,578.95,Cash,False,,,True,False,False
C5160,,Female,20186.83,,P0012,3,131.0,Crypto,True,3.19463,-163.049391,True,False,False
C5785,65.0,Male,23094.41,,P0094,6,410.76,Online Wallet,False,,,True,False,False
C4383,,Other,116631.53,2025-02-21,P0060,3,859.91,Cash,True,-60.961027,,True,False,False
C1077,60.0,Other,107313.85,2025-01-29,P0079,-5,443.3,Crypto,False,,,True,False,False
C7388,,Male,55586.47,,P0059,-5,692.21,Cash,True,-11.844272,14.6593,True,False,False
C9018,,Other,91065.07,2025-02-06,P0095,2,44.42,Card,False,6.971538,-19.722867,True,False,False
C2993,61.0,Other,72226.71,2025-02-14,P0035,-5,579.13,Crypto,True,,,True,False,False
C8043,,Female,28457.39,,P0010,-5,141.89,Card,True,,-88.534288,True,False,False
C4379,,Other,25069.47,,P0012,-5,100.42,Card,True,21.892568,-110.727684,True,False,False
C5417,,Male,65973.48,,P0063,-5,656.31,Online Wallet,False,-87.55139,,True,False,False
C2363,,Female,55816.65,2025-03-25,P0092,8,51.81,Crypto,True,,,True,False,False
C6214,55.0,Other,64286.15,2025-02-28,P0053,-5,319.27,Crypto,True,,-40.518163,True,False,False
C8811,,Female,118109.05,,P0076,-5,401.39,Card,False,,,True,False,False
C4605,,Other,108895.92,2025-03-29,P0078,3,490.99,Crypto,True,59.072552,-112.721922,True,False,False
C8938,40.0,Other,74781.54,,P0004,7,87.92,Online Wallet,False,25.341216,53.838044,True,False,False
C2299,,Other,54175.13,,P0017,-5,824.2,Crypto,True,,,True,False,False
C9687,49.0,Other,90203.93,2025-02-08,P0008,4,664.58,Cash,True,-77.480395,,True,False,False
C2924,52.0,Other,50282.43,2025-01-01,P0051,7,697.7,Crypto,True,,,True,False,False
C6809,40.0,Other,68435.65,2025-01-22,P0061,3,279.43,Crypto,True,,,True,False,False
C9567,,Male,91906.93,2025-03-14,P0022,-5,243.04,Crypto,False,-60.698777,-175.05361,True,False,False
C4510,,Other,61156.53,,P0034,8,891.75,Cash,False,67.021533,110.169489,True,False,False
C1146,35.0,Other,67803.86,2025-01-03,P0014,-5,285.04,Online Wallet,True,6.505431,,True,False,False
C5819,58.0,Female,118722.67,2025-03-22,P0041,4,644.27,Card,True,-63.853772,-90.488665,True,False,False
C8608,,Other,114275.11,,P0016,9,202.19,Card,True,44.415389,,True,False,False
C2130,,Female,35019.89,,P0064,8,328.89,Card,True,,-153.268345,True,False,False
C2587,,Female,107607.55,,P0023,3,600.79,Crypto,True,,,True,False,False
C8599,53.0,Female,114948.27,2025-03-31,P0097,9,447.64,Crypto,False,,,True,False,False
C3261,,Other,36108.46,,P0050,-5,67.28,Cash,True,76.305997,,True,False,False
C5144,,Male,64989.83,2025-01-08,P0077,1,486.03,Online Wallet,True,,,True,False,False
C3072,51.0,Male,103023.96,,P0056,10,111.82,Crypto,True,,-41.875393,True,False,False
C9381,,Other,104171.9,,P0077,3,807.87,Cash,True,6.96931,-166.568063,True,False,False
C1360,52.0,Other,84846.64,2025-01-04,P0056,6,378.1,Crypto,False,,-146.753688,True,False,False
C4578,,Female,79325.91,2025-02-12,P0090,5,972.54,Crypto,True,-4.517183,,True,False,False
C2288,,Male,97077.98,,P0014,3,751.34,Online Wallet,True,,,True,False,False
C1616,,Other,58872.65,2025-03-17,P0069,-5,239.24,Online Wallet,False,59.107958,,True,False,False
C8266,,Male,66648.36,2025-02-26,P0023,-5,748.63,Cash,True,,,True,False,False
C5032,34.0,Other,61961.29,,P0093,9,107.85,Card,False,58.370245,-25.727302,True,False,False
C2262,,Female,102771.22,2025-01-17,P0029,-5,113.37,Crypto,True,,,True,False,False
C8521,,Other,71533.66,2025-02-12,P0080,1,945.67,Crypto,False,,,True,False,False
C5944,45.0,Female,113287.04,,P0060,-5,719.15,Card,True,54.382776,-111.37131,True,False,False
C9383,,Male,100650.1,,P0069,2,560.26,Online Wallet,False,25.397844,123.672502,True,False,False
C8156,55.0,Other,111417.58,,P0098,-5,181.44,Online Wallet,True,,-49.642158,True,False,False
C8426,26.0,Female,98944.16,,P0045,6,674.2,Card,False,-51.551562,-85.08912,True,False,False
C1263,18.0,Male,115304.68,2025-01-13,P0058,6,135.79,Online Wallet,True,,-56.811993,True,False,False
C7236,,Other,48630.43,2025-03-17,P0009,-5,818.67,Online Wallet,True,-4.955661,,True,False,False
C7670,64.0,Other,46923.72,,P0099,10,167.15,Crypto,True,,1.739317,True,False,False
C2646,66.0,Other,37802.12,2025-03-27,P0077,-5,710.07,Card,False,,,True,False,False
C9292,,Female,88752.48,2025-01-16,P0070,5,484.57,Online Wallet,False,,,True,False,False
C4792,,Female,79873.9,2025-03-28,P0047,-5,628.88,Card,False,39.035041,-154.585456,True,False,False
C9104,66.0,Female,50162.49,2025-02-28,P0034,2,153.65,Crypto,True,37.28234,,True,False,False
C9009,,Female,71135.68,,P0045,-5,172.14,Online Wallet,False,-14.435899,,True,False,False
C8721,50.0,Other,50947.66,2025-02-16,P0090,-5,181.6,Cash,False,,-122.873001,True,False,False
C7491,38.0,Other,61760.5,2025-03-28,P0022,5,712.58,Online Wallet,True,-52.114734,-174.40508,True,False,False
C7929,,Other,43253.07,2025-01-19,P0002,-5,305.05,Online Wallet,True,,-6.705551,True,False,False
C1717,45.0,Other,69932.44,2025-02-18,P0074,2,484.27,Crypto,False,25.518659,100.928886,True,False,False
C8039,,Female,28902.25,2025-01-10,P0013,-5,958.41,Cash,False,-62.227411,-114.272597,True,False,False
C2929,37.0,Male,74785.89,2025-03-11,P0056,2,929.27,Card,True,32.094125,-63.390107,True,False,False
C8091,35.0,Other,66297.12,,P0006,5,683.01,Card,False,-28.269958,20.116028,True,False,False
C4746,,Other,34272.81,2025-02-07,P0042,1,115.8,Cash,False,,-60.909965,True,False,False
C4189,55.0,Other,46989.51,,P0001,-5,885.03,Cash,False,,,True,False,False
C3871,19.0,Other,33151.42,,P0095,1,787.3,Crypto,True,-56.215447,,True,False,False
C1319,,Male,51685.92,2025-03-27,P0069,-5,352.28,Crypto,False,-41.708094,58.510193,True,False,False
C1510,,Male,103003.35,2025-01-05,P0082,-5,233.71,Card,False,-19.860864,163.316589,True,False,False
C1992,23.0,Other,54450.66,,P0059,-5,496.04,Online Wallet,True,,46.742221,True,False,False
C4056,38.0,Other,78292.63,,P0063,8,56.21,Cash,True,78.797348,,True,False,False
C3961,,Other,57457.68,,P0083,-5,514.37,Online Wallet,True,45.284405,-156.821678,True,False,False
C7541,,Female,92321.67,2025-01-21,P0034,-5,204.16,Cash,True,-44.437228,,True,False,False
C5907,,Male,28306.18,,P0057,-5,220.98,Crypto,True,-77.475925,,True,False,False
C1830,29.0,Other,75145.0,2025-03-10,P0026,7,369.02,Cash,False,,15.966278,True,False,False
C6077,54.0,Male,45100.69,2025-01-16,P0064,4,901.58,Crypto,True,,,True,False,False
C7968,,Other,104377.53,,P0034,-5,288.16,Cash,True,,,True,False,False
C6019,,Other,113550.78,2025-02-06,P0017,-5,457.25,Card,True,-59.424467,,True,False,False
C2651,41.0,Male,115021.98,,P0088,6,920.2,Card,False,,46.566015,True,False,False
C2245,62.0,Other,42613.55,2025-03-02,P0084,7,110.32,Online Wallet,False,-81.214165,,True,False,False
C8559,53.0,Female,56066.3,,P0042,3,484.28,Online Wallet,True,82.913581,,True,False,False
C2552,,Male,90038.11,2025-02-08,P0014,10,216.88,Online Wallet,True,-59.460695,-34.257937,True,False,False
C2423,,Other,30940.27,,P0022,9,584.82,Online Wallet,True,,22.768831,True,False,False
C3011,18.0,Female,96972.91,,P0091,2,311.91,Crypto,False,,,True,False,False
C3511,18.0,Other,51216.72,,P0073,7,473.86,Crypto,True,,-124.823243,True,False,False
C7466,33.0,Other,27897.1,,P0043,9,992.59,Online Wallet,True,-48.950169,-165.859199,True,False,False
C2356,,Other,77856.61,,P0073,-5,537.86,Online Wallet,False,-22.801676,,True,False,False
C9789,,Male,80599.01,2025-03-01,P0020,3,841.3,Crypto,False,-47.708499,,True,False,False
C1379,,Other,103566.6,2025-02-28,P0048,5,961.94,Crypto,True,15.130618,-158.57492,True,False,False
C3245,18.0,Other,84484.22,,P0019,7,824.62,Card,False,53.985183,53.115639,True,False,False
C8781,18.0,Other,91152.65,,P0022,-5,991.78,Cash,True,,,True,False,False
C8393,57.0,Other,95621.11,,P0047,-5,510.28,Crypto,False,,148.747545,True,False,False
C2433,,Other,105984.36,2025-02-06,P0087,-5,322.28,Card,True,,117.986341,True,False,False
C7814,,Other,91034.04,,P0053,3,770.9,Cash,True,29.279338,46.232143,True,False,False
C7738,,Female,104548.81,,P0069,7,455.04,Online Wallet,True,-69.566581,,True,False,False
C5086,64.0,Other,84088.46,,P0080,6,127.99,Online Wallet,True,61.306431,,True,False,False
C7327,46.0,Male,112544.1,2025-02-09,P0071,-5,622.83,Cash,True,,124.715865,True,False,False
C8012,,Male,80609.97,,P0053,-5,999.49,Crypto,False,63.49225,,True,False,False
C5438,25.0,Other,49732.64,,P0062,-5,166.77,Crypto,True,-88.787515,,True,False,False
C7290,69.0,Other,101508.22,,P0083,8,703.01,Card,False,-73.08079,,True,False,False
C5834,53.0,Other,106740.87,,P0002,4,939.69,Card,True,56.559742,-111.307942,True,False,False
C1458,,Male,108351.15,2025-03-23,P0066,-5,322.48,Card,False,,-121.142117,True,False,False
C2153,,Other,85947.9,,P0092,-5,495.46,Online Wallet,True,,-176.971574,True,False,False
C7078,,Male,78898.91,2025-03-17,P0030,-5,339.37,Cash,False,,176.229212,True,False,False
C1094,,Other,111836.41,2025-03-20,P0065,10,879.48,Online Wallet,True,,,True,False,False
C5045,,Other,52967.8,2025-01-14,P0038,10,349.2,Card,True,76.141876,,True,False,False
C3936,70.0,Other,42020.38,,P0047,5,498.87,Card,True,55.325253,34.513701,True,False,False
C6586,,Female,114155.68,2025-03-12,P0092,-5,106.46,Cash,True,,,True,False,False
C8171,,Male,59153.27,,P0059,-5,805.98,Card,False,,23.632851,True,False,False
C8745,23.0,Other,91250.65,,P0058,-5,956.42,Crypto,False,,,True,False,False
C1137,66.0,Female,91010.38,,P0013,5,835.43,Crypto,True,-27.341252,,True,False,False
C1538,19.0,Male,86108.08,,P0083,1,888.11,Crypto,True,,,True,False,False
C1353,24.0,Other,27767.49,2025-03-09,P0018,9,869.82,Card,True,-69.024358,,True,False,False
C3922,,Male,77498.89,2025-02-20,P0034,1,672.67,Cash,False,,-77.121281,True,False,False
C1188,,Female,32737.08,,P0080,5,427.19,Crypto,True,38.872988,13.583416,True,False,False
C2367,54.0,Male,113744.63,2025-03-31,P0071,7,836.17,Online Wallet,True,-89.882063,96.631922,True,False,False
C3030,27.0,Other,90528.84,2025-02-23,P0057,-5,251.83,Cash,True,,43.332948,True,False,False
C7781,,Female,103819.39,2025-01-30,P0089,3,245.65,Card,True,-19.625029,,True,False,False
C2265,,Other,54604.54,2025-03-25,P0078,10,99.67,Cash,False,,-0.617447,True,False,False
C9761,,Other,21895.88,2025-03-20,P0091,8,916.06,Online Wallet,True,53.292753,-41.614993,True,False,False
C5124,,Other,43503.05,2025-02-16,P0066,4,428.26,Cash,True,,-167.818107,True,False,False
C7304,41.0,Other,88207.92,,P0033,-5,153.38,Card,False,-48.861076,,True,False,False
C2197,,Other,63101.68,,P0061,-5,998.22,Cash,True,,0.242914,True,False,False
C1708,,Female,48113.95,,P0014,6,513.88,Online Wallet,True,,44.885551,True,False,False
C9653,,Other,76269.03,,P0007,6,842.4,Online Wallet,True,,,True,False,False
C2808,59.0,Female,110752.81,,P0084,-5,333.03,Crypto,True,-81.684963,,True,False,False
C9454,62.0,Female,22628.03,,P0068,5,395.2,Card,True,,,True,False,False
C6037,49.0,Other,118806.19,2025-03-16,P0007,5,519.8,Cash,True,-43.044739,-145.036909,True,False,False
C7928,,Other,77233.01,2025-02-03,P0080,-5,245.31,Crypto,True,,,True,False,False
C2831,68.0,Female,71257.67,,P0005,-5,135.15,Cash,True,,,True,False,False
C2423,,Female,22521.29,2025-02-01,P0090,8,886.07,Crypto,True,,,True,False,False
C4375,18.0,Male,90223.76,,P0083,5,586.93,Card,True,-36.741669,-172.186519,True,False,False
C6010,21.0,Other,109611.74,2025-02-27,P0073,-5,914.1,Card,False,,,True,False,False
C9062,53.0,Other,118520.2,2025-02-15,P0027,5,953.6,Online Wallet,False,,,True,False,False
C5335,43.0,Male,117227.15,2025-01-07,P0024,7,14.46,Online Wallet,True,17.228021,160.992774,True,False,False
C9335,50.0,Male,21346.87,2025-01-23,P0031,-5,705.97,Online Wallet,True,,,True,False,False
C2730,,Female,40677.24,,P0099,3,456.9,Cash,True,62.801921,156.872286,True,False,False
C1958,,Female,72007.28,,P0038,-5,528.97,Crypto,True,-57.314803,2.211415,True,False,False
C9909,,Female,54354.23,2025-03-26,P0072,1,568.3,Crypto,True,-66.876994,-26.397393,True,False,False
C6643,,Other,53034.68,2025-03-29,P0099,-5,652.63,Card,True,,,True,False,False
C5987,,Other,117216.06,,P0095,-5,775.04,Online Wallet,True,-7.164286,,True,False,False
C4169,19.0,Female,30464.36,,P0065,-5,526.85,Card,False,-12.009105,31.846835,True,False,False
C4695,,Other,84488.98,,P0098,5,918.58,Card,False,,-13.439654,True,False,False
C8707,,Male,115964.83,,P0026,8,874.8,Crypto,True,,,True,False,False
C5666,,Other,58280.54,2025-01-07,P0068,-5,375.22,Online Wallet,True,0.283287,-17.354568,True,False,False
C6489,68.0,Male,92993.16,,P0017,-5,858.03,Online Wallet,True,,,True,False,False
C7244,59.0,Male,37899.66,,P0093,7,350.01,Card,True,,-30.706381,True,False,False
C1773,,Other,56648.64,,P0015,-5,494.22,Crypto,True,-16.855963,-135.211196,True,False,False
C2689,,Female,77036.84,2025-03-30,P0011,9,455.73,Card,True,-15.928519,-61.578257,True,False,False
C4323,,Male,95605.91,,P0004,10,78.42,Cash,True,,,True,False,False
C4623,,Male,25414.61,,P0025,6,617.06,Card,True,,-164.400831,True,False,False
C6393,56.0,Female,74937.49,2025-02-03,P0062,-5,513.21,Card,True,43.090405,114.007357,True,False,False
C1833,49.0,Other,29277.7,2025-02-18,P0041,-5,483.19,Card,True,,54.191386,True,False,False
C7119,41.0,Other,51195.14,,P0084,-5,947.3,Crypto,True,17.46375,-31.486598,True,False,False
C8727,67.0,Other,56885.19,2025-03-26,P0028,-5,981.74,Crypto,False,,86.326614,True,False,False
C4364,42.0,Male,70458.45,2025-01-10,P0034,4,976.71,Crypto,True,,,True,False,False
C4664,33.0,Other,37675.73,2025-01-09,P0006,-5,605.79,Crypto,False,61.710555,-47.642605,True,False,False
C2512,,Other,92931.62,,P0076,-5,808.24,Card,True,,-158.992839,True,False,False
C5705,,Female,36398.4,,P0082,10,368.43,Online Wallet,False,,,True,False,False
C8821,,Male,56880.81,,P0076,5,950.35,Cash,True,67.577076,,True,False,False
C3963,,Other,28658.59,,P0042,8,579.84,Card,False,42.42017,,True,False,False
C8670,,Other,38922.32,2025-03-13,P0030,-5,672.43,Crypto,True,,-154.775968,True,False,False
C2967,18.0,Other,38459.8,2025-03-27,P0071,3,196.61,Cash,True,,,True,False,False
C6401,70.0,Other,38639.27,,P0042,3,514.69,Cash,True,,,True,False,False
C8802,,Male,84992.85,,P0021,-5,996.77,Crypto,True,-61.186034,,True,False,False
C7347,56.0,Other,21371.2,,P0012,10,986.33,Online Wallet,True,,,True,False,False
C2301,,Other,71902.0,2025-03-22,P0074,-5,636.34,Online Wallet,True,,,True,False,False
C5075,30.0,Female,94527.18,2025-02-26,P0045,10,776.82,Online Wallet,True,,,True,False,False
C3866,,Female,50263.12,,P0015,1,694.21,Online Wallet,True,,-64.100502,True,False,False
C3007,66.0,Female,29884.59,,P0083,-5,672.96,Crypto,True,,-164.547988,True,False,False
C4709,,Other,108602.88,,P0072,4,811.95,Crypto,True,,-138.94974,True,False,False
C2095,,Male,57969.51,,P0021,-5,500.83,Card,False,-50.293647,-136.71582,True,False,False
C6108,,Male,59668.28,2025-01-17,P0006,-5,165.8,Crypto,False,-27.179252,,True,False,False
C7682,,Female,81297.14,2025-02-09,P0084,-5,932.61,Card,True,-62.73841,,True,False,False
C8068,,Other,99455.98,2025-02-26,P0018,5,504.41,Online Wallet,False,,,True,False,False
C4386,,Other,63631.18,,P0078,-5,373.83,Online Wallet,True,,,True,False,False
C3940,39.0,Female,71620.31,2025-03-25,P0062,3,858.64,Online Wallet,False,-28.234006,,True,False,False
C4206,,Male,93404.4,2025-02-19,P0089,10,344.04,Crypto,True,,42.478258,True,False,False
C5876,,Male,100111.83,2025-03-09,P0098,-5,43.73,Cash,True,-86.604709,125.693759,True,False,False
C6331,51.0,Other,82558.58,,P0064,-5,908.76,Cash,True,,,True,False,False
C3033,,Other,98229.32,,P0022,-5,731.87,Online Wallet,True,72.683,-9.095517,True,False,False
C6798,,Female,60671.98,,P0040,4,196.96,Card,True,1.915886,,True,False,False
C6890,59.0,Other,77713.95,2025-02-01,P0064,4,561.3,Card,False,,1.252704,True,False,False
C2721,,Other,69847.79,2025-01-27,P0069,-5,256.0,Crypto,True,,,True,False,False
C3217,,Other,59623.83,,P0083,-5,701.32,Card,True,,,True,False,False
C8210,47.0,Female,49185.88,2025-03-11,P0031,-5,69.62,Crypto,True,-15.852629,169.091734,True,False,False
C1767,56.0,Other,79525.26,2025-02-20,P0032,-5,886.59,Crypto,False,,31.949764,True,False,False
C2240,,Other,67585.55,2025-01-17,P0047,-5,708.36,Crypto,True,,,True,False,False
C7391,,Male,108450.4,,P0060,-5,837.08,Online Wallet,True,,-116.426156,True,False,False
C6442,,Other,74631.83,,P0062,7,644.73,Cash,True,-69.791888,160.792789,True,False,False
C6140,,Other,106509.21,2025-01-28,P0020,9,33.23,Card,False,,,True,False,False
C2743,38.0,Other,115096.31,2025-01-11,P0081,9,529.03,Online Wallet,True,,-23.69945,True,False,False
C3721,28.0,Other,113354.3,2025-03-24,P0066,-5,118.66,Card,False,-65.593991,,True,False,False
C5392,,Male,111997.58,,P0057,-5,372.02,Crypto,False,21.8599,-22.357799,True,False,False
C6995,,Male,54291.63,2025-02-03,P0050,7,811.6,Crypto,False,26.049509,-148.464851,True,False,False
C5705,37.0,Other,47345.02,2025-01-19,P0001,10,257.22,Card,True,-47.131095,13.681025,True,False,False
C8887,51.0,Male,31412.74,,P0001,6,327.61,Online Wallet,False,-79.906995,80.291264,True,False,False
C2536,50.0,Other,89286.94,,P0027,8,380.79,Cash,True,-34.23729,-28.125447,True,False,False
C6842,40.0,Male,71760.97,2025-01-31,P0067,-5,603.23,Card,False,42.598864,,True,False,False
C4522,,Other,56372.92,,P0095,-5,924.6,Online Wallet,True,,,True,False,False
C6083,32.0,Male,106672.68,,P0018,7,986.15,Cash,True,,-102.496608,True,False,False
C4200,39.0,Male,85057.29,2025-02-02,P0003,-5,226.58,Crypto,True,-89.326242,,True,False,False
C2934,,Other,23828.93,2025-01-12,P0061,-5,565.24,Cash,True,31.10129,178.617884,True,False,False
C3175,,Other,98195.76,,P0053,5,29.68,Crypto,False,,,True,False,False
C5438,,Male,115604.6,,P0069,4,912.63,Online Wallet,True,,-145.418915,True,False,False
C3263,,Other,73364.55,,P0087,7,820.11,Card,True,,101.692425,True,False,False
